monster_1,monster_2,win_pct_1,win_pct_2,underdog_pct
Dust Mephit,Swarm of Rats,24.5,75.5,24.5
Elephant,Giant Crocodile,24.5,75.5,24.5
Giant Badger,Zombie,24.5,75.5,24.5
Giant Constrictor Snake,Manticore,75.5,24.5,24.5
Giant Octopus,Silver Dragon Wyrmling,24.5,75.5,24.5
Giant Spider,Swarm of Spiders,75.5,24.5,24.5
Hippogriff,Phase Spider,24.5,75.5,24.5
Red Dragon Wyrmling,"Werebear, Human Form",24.5,75.5,24.5
Riding Horse,Swarm of Ravens,24.5,75.5,24.5
Satyr,Worg,24.5,75.5,24.5
Archmage,Saber-Toothed Tiger,24.4,75.6,24.4
Bandit Captain,Silver Dragon Wyrmling,24.4,75.6,24.4
Boar,Wolf,24.4,75.6,24.4
Chuul,Minotaur Skeleton,75.6,24.4,24.4
Cult Fanatic,Priest,75.6,24.4,24.4
Cultist,Giant Wasp,24.4,75.6,24.4
Death Dog,Orc,75.6,24.4,24.4
Erinyes,Gynosphinx,75.6,24.4,24.4
Giant Constrictor Snake,Sea Hag,75.6,24.4,24.4
Giant Vulture,Specter,24.4,75.6,24.4
Pony,Swarm of Bats,24.4,75.6,24.4
Swarm of Insects,Tiger,24.4,75.6,24.4
Animated Armor,Copper Dragon Wyrmling,75.7,24.3,24.3
Awakened Tree,Ettin,24.3,75.7,24.3
Blue Dragon Wyrmling,Gold Dragon Wyrmling,24.3,75.7,24.3
Brass Dragon Wyrmling,Worg,24.3,75.7,24.3
Constrictor Snake,Giant Wolf Spider,75.7,24.3,24.3
Deva,"Werebear, Hybrid Form",24.3,75.7,24.3
Dire Wolf,Sea Hag,24.3,75.7,24.3
Erinyes,Lich,75.7,24.3,24.3
Giant Lizard,Swarm of Wasps,24.3,75.7,24.3
Half-Red Dragon Veteran,Veteran,75.7,24.3,24.3
Hell Hound,Saber-Toothed Tiger,24.3,75.7,24.3
Knight,"Wereboar, Boar Form",75.7,24.3,24.3
Panther,Swarm of Rats,24.3,75.7,24.3
Silver Dragon Wyrmling,Veteran,75.7,24.3,24.3
Swarm of Beetles,Wight,24.3,75.7,24.3
Treant,Young Green Dragon,75.7,24.3,24.3
Adult Black Dragon,Adult Bronze Dragon,24.2,75.8,24.2
Assassin,Gold Dragon Wyrmling,24.2,75.8,24.2
Bandit Captain,Pegasus,24.2,75.8,24.2
Barbed Devil,Fire Elemental,24.2,75.8,24.2
Bronze Dragon Wyrmling,Ghost,24.2,75.8,24.2
Bulette,Tyrannosaurus Rex,24.2,75.8,24.2
Drow,Pony,75.8,24.2,24.2
Drow,Sahuagin,75.8,24.2,24.2
Duergar,Harpy,75.8,24.2,24.2
Eagle,Vulture,75.8,24.2,24.2
Elk,Ice Mephit,75.8,24.2,24.2
Ghast,Hunter Shark,24.2,75.8,24.2
Giant Crab,Giant Lizard,24.2,75.8,24.2
Gold Dragon Wyrmling,"Weretiger, Human Form",75.8,24.2,24.2
Green Dragon Wyrmling,Tiger,75.8,24.2,24.2
Hell Hound,Sea Hag,24.2,75.8,24.2
Lamia,Xorn,24.2,75.8,24.2
Mage,Thug,75.8,24.2,24.2
Magmin,Reef Shark,24.2,75.8,24.2
Mummy,"Wereboar, Human Form",24.2,75.8,24.2
Satyr,Shadow,75.8,24.2,24.2
Acolyte,Giant Rat,24.1,75.9,24.1
Animated Armor,Warhorse,75.9,24.1,24.1
Brass Dragon Wyrmling,Hobgoblin,75.9,24.1,24.1
Earth Elemental,Giant Shark,24.1,75.9,24.1
Ghoul,Giant Lizard,75.9,24.1,24.1
Giant Bat,Harpy,24.1,75.9,24.1
Giant Constrictor Snake,Troll,24.1,75.9,24.1
Giant Goat,Giant Spider,24.1,75.9,24.1
Giant Spider,Harpy,75.9,24.1,24.1
Griffon,"Wereboar, Human Form",24.1,75.9,24.1
Spirit Naga,"Weretiger, Tiger Form",24.1,75.9,24.1
Swarm of Rats,Wolf,75.9,24.1,24.1
Swarm of Spiders,Wight,24.1,75.9,24.1
Unicorn,Vampire Spawn,75.9,24.1,24.1
Adult Gold Dragon,Adult Silver Dragon,76.0,24.0,24.0
Adult Green Dragon,Purple Worm,24.0,76.0,24.0
Azer,Salamander,24.0,76.0,24.0
Bandit,Sahuagin,24.0,76.0,24.0
Bearded Devil,Ettercap,76.0,24.0,24.0
Black Pudding,Giant Elk,24.0,76.0,24.0
Blue Dragon Wyrmling,Griffon,76.0,24.0,24.0
Boar,Giant Sea Horse,24.0,76.0,24.0
Boar,Zombie,24.0,76.0,24.0
Crocodile,Death Dog,24.0,76.0,24.0
Deep Gnome (Svirfneblin),Scout,76.0,24.0,24.0
Doppelganger,Gelatinous Cube,24.0,76.0,24.0
Elk,Swarm of Rats,24.0,76.0,24.0
Giant Ape,Young Silver Dragon,24.0,76.0,24.0
Giant Weasel,Quasit,76.0,24.0,24.0
Giant Wolf Spider,Pseudodragon,76.0,24.0,24.0
Grick,Swarm of Insects,76.0,24.0,24.0
Guardian Naga,Mummy Lord,24.0,76.0,24.0
Roper,Triceratops,76.0,24.0,24.0
"Wereboar, Hybrid Form",Winter Wolf,24.0,76.0,24.0
Ankheg,Blue Dragon Wyrmling,23.9,76.1,23.9
Black Bear,Giant Frog,76.1,23.9,23.9
Bulette,Young Black Dragon,76.1,23.9,23.9
Dire Wolf,Veteran,23.9,76.1,23.9
Dretch,Steam Mephit,76.1,23.9,23.9
Duergar,Will-o'-Wisp,23.9,76.1,23.9
Dust Mephit,Grimlock,76.1,23.9,23.9
Frost Giant,Roper,76.1,23.9,23.9
Gelatinous Cube,Green Dragon Wyrmling,76.1,23.9,23.9
Giant Bat,Scout,76.1,23.9,23.9
Giant Boar,Sea Hag,23.9,76.1,23.9
Giant Elk,Polar Bear,76.1,23.9,23.9
Giant Poisonous Snake,"Wererat, Hybrid Form",23.9,76.1,23.9
Giant Wasp,Goblin,76.1,23.9,23.9
Gibbering Mouther,"Weretiger, Hybrid Form",23.9,76.1,23.9
Specter,Swarm of Ravens,76.1,23.9,23.9
Unicorn,"Wereboar, Boar Form",76.1,23.9,23.9
Adult Gold Dragon,Storm Giant,23.8,76.2,23.8
Azer,Mummy,23.8,76.2,23.8
Blink Dog,Constrictor Snake,76.2,23.8,23.8
Constrictor Snake,Deep Gnome (Svirfneblin),23.8,76.2,23.8
Constrictor Snake,Swarm of Rats,23.8,76.2,23.8
Flying Sword,Riding Horse,76.2,23.8,23.8
Ghost,Saber-Toothed Tiger,76.2,23.8,23.8
Giant Poisonous Snake,Swarm of Spiders,23.8,76.2,23.8
Gnoll,Satyr,23.8,76.2,23.8
Gynosphinx,Young Brass Dragon,76.2,23.8,23.8
Hill Giant,"Werebear, Hybrid Form",76.2,23.8,23.8
Horned Devil,Young Blue Dragon,76.2,23.8,23.8
Polar Bear,Silver Dragon Wyrmling,23.8,76.2,23.8
Polar Bear,Will-o'-Wisp,76.2,23.8,23.8
Shadow,Swarm of Bats,76.2,23.8,23.8
Archmage,Sea Hag,23.7,76.3,23.7
Bandit,Giant Rat (Diseased),76.3,23.7,23.7
Basilisk,"Wereboar, Human Form",23.7,76.3,23.7
Berserker,Succubus/Incubus,76.3,23.7,23.7
Black Bear,Orc,23.7,76.3,23.7
Blue Dragon Wyrmling,Winter Wolf,23.7,76.3,23.7
Cockatrice,Giant Lizard,23.7,76.3,23.7
Copper Dragon Wyrmling,Swarm of Ravens,76.3,23.7,23.7
Cult Fanatic,Swarm of Ravens,23.7,76.3,23.7
Cult Fanatic,"Wererat, Rat Form",23.7,76.3,23.7
Drow,Giant Frog,76.3,23.7,23.7
Eagle,Giant Fire Beetle,76.3,23.7,23.7
Flesh Golem,Nightmare,76.3,23.7,23.7
Gargoyle,Polar Bear,23.7,76.3,23.7
Giant Badger,Mule,76.3,23.7,23.7
Giant Bat,Giant Poisonous Snake,76.3,23.7,23.7
Giant Crocodile,"Werebear, Bear Form",76.3,23.7,23.7
Gorgon,Young Black Dragon,76.3,23.7,23.7
Horned Devil,Marilith,76.3,23.7,23.7
Medusa,Sea Hag,76.3,23.7,23.7
Mummy,Salamander,76.3,23.7,23.7
Plesiosaurus,Wyvern,23.7,76.3,23.7
Swarm of Spiders,"Wererat, Rat Form",76.3,23.7,23.7
Water Elemental,Wraith,76.3,23.7,23.7
Axe Beak,Magmin,76.4,23.6,23.6
Axe Beak,Swarm of Spiders,23.6,76.4,23.6
Basilisk,Bugbear,76.4,23.6,23.6
Ghoul,Warhorse Skeleton,23.6,76.4,23.6
Gnoll,Scout,76.4,23.6,23.6
Gorgon,Gynosphinx,76.4,23.6,23.6
Harpy,Worg,23.6,76.4,23.6
Panther,Shadow,23.6,76.4,23.6
Ape,Drow,76.5,23.5,23.5
Axe Beak,Wolf,76.5,23.5,23.5
Boar,Elk,23.5,76.5,23.5
Bone Devil,"Vampire, Vampire Form",76.5,23.5,23.5
Bugbear,Grick,76.5,23.5,23.5
Crocodile,Giant Spider,23.5,76.5,23.5
Earth Elemental,Gorgon,23.5,76.5,23.5
Earth Elemental,Roper,23.5,76.5,23.5
Flying Sword,Scout,76.5,23.5,23.5
Ghoul,Worg,23.5,76.5,23.5
Giant Toad,Warhorse,76.5,23.5,23.5
Hippogriff,Hobgoblin,76.5,23.5,23.5
Hydra,Lich,23.5,76.5,23.5
Silver Dragon Wyrmling,Troll,23.5,76.5,23.5
Swarm of Centipedes,Wight,23.5,76.5,23.5
Swarm of Rats,"Wererat, Human Form",23.5,76.5,23.5
Unicorn,"Wereboar, Hybrid Form",76.5,23.5,23.5
Adult Black Dragon,Tyrannosaurus Rex,76.6,23.4,23.4
Adult Blue Dragon,Iron Golem,23.4,76.6,23.4
Animated Armor,Black Pudding,23.4,76.6,23.4
Ape,Harpy,23.4,76.6,23.4
Ape,Satyr,23.4,76.6,23.4
Bandit Captain,Hell Hound,76.6,23.4,23.4
Blink Dog,Ghoul,23.4,76.6,23.4
Blink Dog,Giant Wasp,76.6,23.4,23.4
Boar,Magma Mephit,23.4,76.6,23.4
Boar,Skeleton,23.4,76.6,23.4
Bugbear,Ettercap,76.6,23.4,23.4
Darkmantle,Duergar,23.4,76.6,23.4
Drow,Imp,76.6,23.4,23.4
Drow,Noble,76.6,23.4,23.4
Duergar,Orc,76.6,23.4,23.4
Elephant,Hill Giant,23.4,76.6,23.4
Giant Elk,Knight,23.4,76.6,23.4
Giant Elk,Merrow,76.6,23.4,23.4
Giant Rat,Mastiff,76.6,23.4,23.4
Giant Rat (Diseased),Magmin,23.4,76.6,23.4
Giant Toad,Swarm of Wasps,76.6,23.4,23.4
Giant Toad,"Werewolf, Hybrid Form",23.4,76.6,23.4
Giant Wolf Spider,Mule,76.6,23.4,23.4
Gnoll,Riding Horse,76.6,23.4,23.4
Griffon,Merrow,76.6,23.4,23.4
Knight,Medusa,76.6,23.4,23.4
Night Hag,Xorn,76.6,23.4,23.4
Ogre,"Weretiger, Tiger Form",23.4,76.6,23.4
Roper,Young Black Dragon,76.6,23.4,23.4
Scout,Spy,23.4,76.6,23.4
Swarm of Wasps,Tiger,23.4,76.6,23.4
Black Dragon Wyrmling,Wight,76.7,23.3,23.3
Brown Bear,Green Dragon Wyrmling,23.3,76.7,23.3
Chain Devil,"Vampire, Bat Form",23.3,76.7,23.3
Chimera,Vrock,76.7,23.3,23.3
Chuul,Couatl,23.3,76.7,23.3
Chuul,Red Dragon Wyrmling,76.7,23.3,23.3
Chuul,Water Elemental,23.3,76.7,23.3
Draft Horse,Shadow,76.7,23.3,23.3
Earth Elemental,Hill Giant,76.7,23.3,23.3
Giant Boar,"Werewolf, Hybrid Form",76.7,23.3,23.3
Giant Poisonous Snake,Swarm of Insects,23.3,76.7,23.3
Gibbering Mouther,Green Dragon Wyrmling,76.7,23.3,23.3
Grick,Lion,76.7,23.3,23.3
Hell Hound,"Werewolf, Wolf Form",76.7,23.3,23.3
Minotaur Skeleton,"Weretiger, Tiger Form",76.7,23.3,23.3
Swarm of Quippers,Tiger,76.7,23.3,23.3
"Wereboar, Boar Form",Winter Wolf,23.3,76.7,23.3
Adult Bronze Dragon,Adult Green Dragon,76.8,23.2,23.2
Crocodile,Scout,76.8,23.2,23.2
Dire Wolf,White Dragon Wyrmling,76.8,23.2,23.2
Drow,Swarm of Insects,23.2,76.8,23.2
Ghoul,Giant Toad,23.2,76.8,23.2
Giant Badger,Sahuagin,23.2,76.8,23.2
Giant Crocodile,Young Green Dragon,23.2,76.8,23.2
Giant Spider,Mage,76.8,23.2,23.2
Green Dragon Wyrmling,Hunter Shark,23.2,76.8,23.2
Grimlock,Quasit,76.8,23.2,23.2
Lich,Young Bronze Dragon,23.2,76.8,23.2
Minotaur Skeleton,Otyugh,23.2,76.8,23.2
Plesiosaurus,"Werebear, Human Form",23.2,76.8,23.2
Reef Shark,Swarm of Bats,76.8,23.2,23.2
Riding Horse,"Wererat, Hybrid Form",23.2,76.8,23.2
Sea Hag,"Weretiger, Human Form",23.2,76.8,23.2
Ankheg,Silver Dragon Wyrmling,23.1,76.9,23.1
Bearded Devil,Doppelganger,23.1,76.9,23.1
Crocodile,Giant Poisonous Snake,76.9,23.1,23.1
Cultist,Wolf,23.1,76.9,23.1
Djinni,Hezrou,76.9,23.1,23.1
Elk,Giant Bat,23.1,76.9,23.1
Elk,Giant Owl,23.1,76.9,23.1
Erinyes,Young Blue Dragon,23.1,76.9,23.1
Gelatinous Cube,Medusa,23.1,76.9,23.1
Giant Scorpion,Mummy,23.1,76.9,23.1
Gladiator,Killer Whale,23.1,76.9,23.1
Green Dragon Wyrmling,Sea Hag,23.1,76.9,23.1
Hill Giant,"Werebear, Bear Form",76.9,23.1,23.1
Lion,Ochre Jelly,23.1,76.9,23.1
Lizardfolk,Warhorse,23.1,76.9,23.1
Nightmare,Unicorn,76.9,23.1,23.1
Young Black Dragon,Young Bronze Dragon,23.1,76.9,23.1
Archmage,Black Pudding,77.0,23.0,23.0
Bandit,Blood Hawk,77.0,23.0,23.0
Cult Fanatic,Skeleton,77.0,23.0,23.0
Darkmantle,Mage,23.0,77.0,23.0
Fire Elemental,"Werebear, Human Form",23.0,77.0,23.0
Giant Crab,Shadow,23.0,77.0,23.0
Giant Poisonous Snake,Swarm of Beetles,23.0,77.0,23.0
Green Hag,Vrock,77.0,23.0,23.0
Hell Hound,Swarm of Poisonous Snakes,77.0,23.0,23.0
Hell Hound,"Werewolf, Hybrid Form",77.0,23.0,23.0
Hill Giant,Young Black Dragon,23.0,77.0,23.0
Horned Devil,Mammoth,77.0,23.0,23.0
Marilith,Young Silver Dragon,23.0,77.0,23.0
Noble,Violet Fungus,77.0,23.0,23.0
Rakshasa,Water Elemental,23.0,77.0,23.0
Succubus/Incubus,Swarm of Quippers,77.0,23.0,23.0
Violet Fungus,Wolf,23.0,77.0,23.0
Berserker,Gold Dragon Wyrmling,22.9,77.1,22.9
Black Dragon Wyrmling,Mummy,22.9,77.1,22.9
Bulette,Young Silver Dragon,22.9,77.1,22.9
Couatl,"Vampire, Vampire Form",22.9,77.1,22.9
Darkmantle,Swarm of Bats,77.1,22.9,22.9
Doppelganger,Giant Scorpion,77.1,22.9,22.9
Frost Giant,Glabrezu,77.1,22.9,22.9
Giant Bat,Satyr,22.9,77.1,22.9
Gibbering Mouther,Gold Dragon Wyrmling,22.9,77.1,22.9
Goblin,Scout,22.9,77.1,22.9
Hydra,Young Black Dragon,22.9,77.1,22.9
Lemure,Quasit,22.9,77.1,22.9
Priest,Shadow,22.9,77.1,22.9
Shambling Mound,"Werebear, Hybrid Form",77.1,22.9,22.9
Silver Dragon Wyrmling,Succubus/Incubus,77.1,22.9,22.9
Succubus/Incubus,"Wereboar, Boar Form",22.9,77.1,22.9
Swarm of Insects,White Dragon Wyrmling,22.9,77.1,22.9
Warhorse,"Wererat, Human Form",77.1,22.9,22.9
Aboleth,Erinyes,22.8,77.2,22.8
Acolyte,Blood Hawk,22.8,77.2,22.8
Adult Brass Dragon,Cloud Giant,22.8,77.2,22.8
Bandit Captain,Swarm of Quippers,77.2,22.8,22.8
Bearded Devil,Worg,77.2,22.8,22.8
Clay Golem,Hill Giant,77.2,22.8,22.8
Copper Dragon Wyrmling,Gargoyle,22.8,77.2,22.8
Cultist,Kobold,77.2,22.8,22.8
Doppelganger,Will-o'-Wisp,77.2,22.8,22.8
Draft Horse,Giant Bat,77.2,22.8,22.8
Giant Poisonous Snake,Giant Wasp,77.2,22.8,22.8
Giant Sea Horse,Giant Wolf Spider,77.2,22.8,22.8
Giant Toad,Lion,77.2,22.8,22.8
Giant Vulture,Satyr,22.8,77.2,22.8
Gibbering Mouther,"Weretiger, Tiger Form",22.8,77.2,22.8
Gnoll,Harpy,22.8,77.2,22.8
Gorgon,Lich,77.2,22.8,22.8
Hobgoblin,Satyr,22.8,77.2,22.8
Mastiff,Violet Fungus,22.8,77.2,22.8
Swarm of Beetles,Tiger,22.8,77.2,22.8
Swarm of Centipedes,Tiger,22.8,77.2,22.8
Adult Black Dragon,Stone Golem,77.3,22.7,22.7
Adult Gold Dragon,Kraken,22.7,77.3,22.7
Adult Red Dragon,Adult Silver Dragon,77.3,22.7,22.7
Ape,Copper Dragon Wyrmling,22.7,77.3,22.7
Ape,Warhorse,22.7,77.3,22.7
Black Bear,Darkmantle,22.7,77.3,22.7
Brass Dragon Wyrmling,Brown Bear,22.7,77.3,22.7
Deva,"Vampire, Vampire Form",22.7,77.3,22.7
Djinni,Stone Giant,22.7,77.3,22.7
Efreeti,Young Gold Dragon,22.7,77.3,22.7
Ettin,Plesiosaurus,77.3,22.7,22.7
Frost Giant,Stone Giant,77.3,22.7,22.7
Giant Lizard,Lion,22.7,77.3,22.7
Gynosphinx,Treant,22.7,77.3,22.7
Half-Red Dragon Veteran,Winter Wolf,22.7,77.3,22.7
Hezrou,Roper,22.7,77.3,22.7
Hobgoblin,"Wererat, Human Form",22.7,77.3,22.7
Iron Golem,Kraken,22.7,77.3,22.7
Mimic,Sea Hag,22.7,77.3,22.7
Mummy Lord,"Werebear, Hybrid Form",77.3,22.7,22.7
Noble,Swarm of Bats,22.7,77.3,22.7
Sea Hag,Spirit Naga,22.7,77.3,22.7
Aboleth,Hill Giant,77.4,22.6,22.6
Adult Copper Dragon,Young Silver Dragon,77.4,22.6,22.6
Bandit,Riding Horse,22.6,77.4,22.6
Bandit Captain,Mimic,77.4,22.6,22.6
Basilisk,Giant Boar,77.4,22.6,22.6
Bugbear,Ghost,22.6,77.4,22.6
Camel,Dryad,22.6,77.4,22.6
Cultist,Ice Mephit,22.6,77.4,22.6
Draft Horse,Worg,22.6,77.4,22.6
Drow,Swarm of Spiders,22.6,77.4,22.6
Dust Mephit,Giant Weasel,77.4,22.6,22.6
Ettin,Fire Elemental,77.4,22.6,22.6
Gargoyle,Giant Octopus,22.6,77.4,22.6
Ghoul,Grick,22.6,77.4,22.6
Giant Rat,Magmin,22.6,77.4,22.6
Giant Toad,Swarm of Centipedes,77.4,22.6,22.6
Gold Dragon Wyrmling,Vampire Spawn,77.4,22.6,22.6
Imp,Violet Fungus,77.4,22.6,22.6
Shield Guardian,"Werebear, Bear Form",77.4,22.6,22.6
Air Elemental,Young Brass Dragon,22.5,77.5,22.5
Ancient Black Dragon,Ancient Copper Dragon,77.5,22.5,22.5
Animated Armor,Ankheg,22.5,77.5,22.5
Blink Dog,Imp,77.5,22.5,22.5
Copper Dragon Wyrmling,Hippogriff,77.5,22.5,22.5
Drow,Zombie,77.5,22.5,22.5
Giant Crocodile,"Werebear, Hybrid Form",77.5,22.5,22.5
Giant Eagle,Wight,22.5,77.5,22.5
Giant Elk,Giant Hyena,77.5,22.5,22.5
Giant Poisonous Snake,Sahuagin,77.5,22.5,22.5
Giant Rat (Diseased),Pony,22.5,77.5,22.5
Giant Toad,Swarm of Beetles,77.5,22.5,22.5
Giant Toad,Swarm of Quippers,22.5,77.5,22.5
Giant Wasp,Giant Wolf Spider,77.5,22.5,22.5
Green Dragon Wyrmling,Warhorse Skeleton,77.5,22.5,22.5
Hobgoblin,Specter,22.5,77.5,22.5
Manticore,Medusa,22.5,77.5,22.5
Ancient Blue Dragon,Ancient Silver Dragon,22.4,77.6,22.4
Ape,Lion,22.4,77.6,22.4
Bone Devil,"Werebear, Bear Form",77.6,22.4,22.4
Drider,"Weretiger, Human Form",22.4,77.6,22.4
Dryad,Ice Mephit,22.4,77.6,22.4
Fire Elemental,Oni,22.4,77.6,22.4
Fire Elemental,Winter Wolf,77.6,22.4,22.4
Giant Crocodile,"Vampire, Vampire Form",77.6,22.4,22.4
Giant Lizard,Priest,77.6,22.4,22.4
Giant Owl,Giant Spider,22.4,77.6,22.4
Giant Owl,Scout,77.6,22.4,22.4
Gibbering Mouther,Plesiosaurus,22.4,77.6,22.4
Gold Dragon Wyrmling,Silver Dragon Wyrmling,77.6,22.4,22.4
Gynosphinx,Young Bronze Dragon,22.4,77.6,22.4
Hell Hound,White Dragon Wyrmling,77.6,22.4,22.4
Iron Golem,Planetar,77.6,22.4,22.4
Lemure,Stirge,77.6,22.4,22.4
Mummy,Polar Bear,77.6,22.4,22.4
Orc,Swarm of Rats,77.6,22.4,22.4
Otyugh,"Werebear, Hybrid Form",22.4,77.6,22.4
Quasit,Sahuagin,22.4,77.6,22.4
Rust Monster,Swarm of Rats,77.6,22.4,22.4
Sea Hag,Unicorn,22.4,77.6,22.4
Air Elemental,Shambling Mound,22.3,77.7,22.3
Chimera,Guardian Naga,22.3,77.7,22.3
Djinni,Earth Elemental,77.7,22.3,22.3
Giant Constrictor Snake,Ogre Zombie,22.3,77.7,22.3
Giant Poisonous Snake,Zombie,77.7,22.3,22.3
Giant Vulture,Lion,22.3,77.7,22.3
Lizardfolk,Specter,22.3,77.7,22.3
Young Black Dragon,Young Brass Dragon,77.7,22.3,22.3
Aboleth,Roper,22.2,77.8,22.2
Adult Green Dragon,Behir,77.8,22.2,22.2
Basilisk,Giant Scorpion,77.8,22.2,22.2
Boar,Camel,77.8,22.2,22.2
Clay Golem,Shambling Mound,77.8,22.2,22.2
Copper Dragon Wyrmling,Swarm of Quippers,22.2,77.8,22.2
Cultist,Giant Crab,22.2,77.8,22.2
Death Dog,Rust Monster,77.8,22.2,22.2
Death Dog,Swarm of Ravens,77.8,22.2,22.2
Gargoyle,Wight,77.8,22.2,22.2
Giant Eagle,Giant Goat,77.8,22.2,22.2
Giant Poisonous Snake,Thug,22.2,77.8,22.2
Giant Shark,Young White Dragon,77.8,22.2,22.2
Giant Toad,Swarm of Insects,77.8,22.2,22.2
Ogre,"Weretiger, Hybrid Form",22.2,77.8,22.2
Aboleth,Bulette,22.1,77.9,22.1
Ankheg,Bearded Devil,77.9,22.1,22.1
Blink Dog,Panther,77.9,22.1,22.1
Bone Devil,Young Black Dragon,22.1,77.9,22.1
Constrictor Snake,Giant Owl,22.1,77.9,22.1
Couatl,Wyvern,77.9,22.1,22.1
Duergar,Ghast,22.1,77.9,22.1
Erinyes,Triceratops,77.9,22.1,22.1
Erinyes,Young White Dragon,77.9,22.1,22.1
Giant Poisonous Snake,Gray Ooze,77.9,22.1,22.1
Giant Wasp,Shadow,22.1,77.9,22.1
Grick,Swarm of Wasps,77.9,22.1,22.1
Imp,Shadow,22.1,77.9,22.1
Rhinoceros,Winter Wolf,22.1,77.9,22.1
Riding Horse,Rust Monster,22.1,77.9,22.1
Salamander,Sea Hag,22.1,77.9,22.1
Shield Guardian,"Werebear, Hybrid Form",77.9,22.1,22.1
Adult Silver Dragon,Remorhaz,22.0,78.0,22.0
Baboon,Giant Fire Beetle,22.0,78.0,22.0
Black Pudding,Griffon,22.0,78.0,22.0
Bronze Dragon Wyrmling,Rhinoceros,22.0,78.0,22.0
Bugbear,Hunter Shark,22.0,78.0,22.0
Chain Devil,Minotaur Skeleton,78.0,22.0,22.0
Chimera,"Werebear, Human Form",78.0,22.0,22.0
Doppelganger,Gibbering Mouther,22.0,78.0,22.0
Dretch,Mule,78.0,22.0,22.0
Drow,Swarm of Centipedes,22.0,78.0,22.0
Dryad,Magmin,22.0,78.0,22.0
Flesh Golem,Rakshasa,22.0,78.0,22.0
Ghast,Succubus/Incubus,22.0,78.0,22.0
Ghast,Warhorse Skeleton,78.0,22.0,22.0
Giant Bat,Specter,22.0,78.0,22.0
Giant Constrictor Snake,Nightmare,22.0,78.0,22.0
Giant Wolf Spider,Hobgoblin,22.0,78.0,22.0
Gold Dragon Wyrmling,Invisible Stalker,22.0,78.0,22.0
Mummy,Swarm of Quippers,78.0,22.0,22.0
Mummy,Will-o'-Wisp,78.0,22.0,22.0
Ogre Zombie,Unicorn,78.0,22.0,22.0
Red Dragon Wyrmling,Wyvern,22.0,78.0,22.0
"Werewolf, Wolf Form",Wight,78.0,22.0,22.0
Axe Beak,Swarm of Wasps,21.9,78.1,21.9
Cloaker,Invisible Stalker,21.9,78.1,21.9
Constrictor Snake,Crocodile,21.9,78.1,21.9
Deep Gnome (Svirfneblin),Giant Spider,21.9,78.1,21.9
Drider,Knight,21.9,78.1,21.9
Dryad,Giant Rat (Diseased),78.1,21.9,21.9
Duergar,Swarm of Ravens,78.1,21.9,21.9
Giant Poisonous Snake,Swarm of Centipedes,21.9,78.1,21.9
Killer Whale,Otyugh,78.1,21.9,21.9
Kobold,Steam Mephit,21.9,78.1,21.9
Red Dragon Wyrmling,Troll,78.1,21.9,21.9
Aboleth,Gorgon,21.8,78.2,21.8
Azer,Worg,78.2,21.8,21.8
Bandit Captain,Giant Constrictor Snake,21.8,78.2,21.8
Bandit Captain,Green Dragon Wyrmling,78.2,21.8,21.8
Berserker,Ogre Zombie,21.8,78.2,21.8
Blood Hawk,Pony,21.8,78.2,21.8
Bone Devil,"Werebear, Hybrid Form",78.2,21.8,21.8
Cockatrice,Ice Mephit,78.2,21.8,21.8
Duergar,"Wererat, Human Form",78.2,21.8,21.8
Dust Mephit,Goblin,78.2,21.8,21.8
Fire Elemental,Gold Dragon Wyrmling,78.2,21.8,21.8
Giant Crab,Giant Owl,21.8,78.2,21.8
Giant Hyena,White Dragon Wyrmling,78.2,21.8,21.8
Giant Toad,Satyr,78.2,21.8,21.8
Grick,Swarm of Spiders,78.2,21.8,21.8
Night Hag,Young White Dragon,21.8,78.2,21.8
Otyugh,Vrock,78.2,21.8,21.8
Rhinoceros,Succubus/Incubus,78.2,21.8,21.8
Riding Horse,"Wererat, Rat Form",21.8,78.2,21.8
Silver Dragon Wyrmling,"Weretiger, Hybrid Form",21.8,78.2,21.8
Aboleth,Giant Crocodile,78.3,21.7,21.7
Ancient Brass Dragon,Roc,78.3,21.7,21.7
Ankheg,"Werewolf, Hybrid Form",78.3,21.7,21.7
Ape,Blink Dog,78.3,21.7,21.7
Archmage,Manticore,21.7,78.3,21.7
Awakened Tree,Owlbear,78.3,21.7,21.7
Axe Beak,Skeleton,78.3,21.7,21.7
Azer,Ochre Jelly,78.3,21.7,21.7
Black Bear,Imp,78.3,21.7,21.7
Bugbear,Succubus/Incubus,21.7,78.3,21.7
Bugbear,Veteran,21.7,78.3,21.7
Camel,Noble,21.7,78.3,21.7
Dire Wolf,Ghost,21.7,78.3,21.7
Draft Horse,Gnoll,78.3,21.7,21.7
Drow,Swarm of Beetles,21.7,78.3,21.7
Ghast,Grick,78.3,21.7,21.7
Ghost,Succubus/Incubus,78.3,21.7,21.7
Giant Boar,Veteran,21.7,78.3,21.7
Giant Hyena,"Werewolf, Hybrid Form",78.3,21.7,21.7
Lion,Thug,78.3,21.7,21.7
Minotaur,"Werebear, Bear Form",21.7,78.3,21.7
Mummy,"Wereboar, Hybrid Form",21.7,78.3,21.7
Shield Guardian,Young Black Dragon,21.7,78.3,21.7
Swarm of Beetles,White Dragon Wyrmling,21.7,78.3,21.7
Swarm of Centipedes,White Dragon Wyrmling,21.7,78.3,21.7
